11,소금물에 찐 시금치 두부선,찌기,반찬,,500,12,45,30,263,가슴살,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00027_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00027_1.png,"시금치 두부선
두부 110g(1/3모), 닭가슴살 50g(1/2개), 시금치 50g(2/3컵),
달걀흰자 20g(1개), 마른 표고버섯 10g(1장), 잣 3g(1작은술), 참기름 약간
고명
달걀 50g(1개), 당근 30g(3cm), 석이버섯 1g, 실고추 약간, 식용유 약간
새우소금
마른새우 4g(3마리), 땅콩 2g(1알), 소금 약간, 통깨 약간
찜기 소금
소금 10g(2작은술)","1. 분량의 마른새우, 땅콩 소금, 통깨를 팬에 볶은 후 분쇄기에 곱게 갈아 새우소금을 만든다.",,"2. 두부는 곱게 으깨어 물기를 짜고, 닭가슴살은 굵게 다져 놓는다.",,"3. 마른 표고버섯은 미지근한 물에 불려 기둥을 잘라내어 잘게 다지
고, 잣은 굵게 다진다.",,4. 시금치는 손질하여 끓는 물에 살짝 데치어 분쇄기에 갈아 즙을 체에 거른다.a,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00027_4.png,"5. 용기에 준비한 두부와 닭가슴살, 다진 표고버섯, 잣을 넣은 후 새우소금, 달걀흰자, 참기름을 넣고 반죽한다.b",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00027_5.png,"6. 반죽을 잘 치대어 섞은 다음, 둘로 나누어 한쪽에는 시금치즙(4)을 넣고 다시 반죽한다",,"7. 찜기에 물을 1/3 정도 채우고 소금을 넣은 뒤 찜기에 면보를 깔고 시금치즙을 넣지 않은 반죽을 밑에 깔고 시금치즙을 넣은 반죽을 위에 올려 20분 정도 찐다. 이때, 반죽의 두께는 각각 0.5cm정도가 적당하다.",,8. 석이버섯은 미지근한 물에 불린 후 잘 세척하여 식용유에 볶는다.,,"9. 달걀은 노른자와 흰자를 나눠 지단을 부치고, 당근은 채를 썰어 달궈진 프라이팬에 기름을 두르고 볶아 고명을 준비한다.c",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00027_9.png,10. 두부선을 먹기 좋은 모양으로 자르고 고명을 올려 완성한다.,,,,,,,,,,,,
12,검은깨 두부 안심 스테이크,굽기,일품,,455,26,45,19,71,안심,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00042_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00042_1.png,"두부 스테이크
두부 100g(1/3모), 검은깨 10g(2작은술), 올리브유 15g(1큰술)
안심 스테이크
소안심살 200g, 후추 약간
곁들임
새송이버섯 60g(2개), 청양고추 20g(2개), 홍고추 15g(1개),
올리브유 15g(1큰술)
와인 소스
레드와인 100ml(1/2컵), 발사믹 식초 50g(1/4 컵), 꿀 15g(1큰술)","1. 두부는 곱게 으깨어 면보에 넣어
물기를 짜고 검은깨를 섞어 뭉친
뒤 납작하게 모양을 만든다.",,"2. 달궈진 팬에 올리브유를 두르고
두부스테이크 아래 윗면을 노릇하
게 굽는다.a",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00042_2.png,"3. 소안심살은 후추를 고루 뿌려 놓
는다.",,"4. 달궈진 팬에 소안심살을 올려 고
기즙이 위로 올라오면 뒤집어서
중간 정도로 익힌 뒤 얇게 썬다.",,"5. 새송이버섯은 버섯 길이로 얇게
썰고 청양고추와 홍고추는 씨를
제거하고 잘게 다진다.b",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00042_5.png,"6. 달궈진 프라이팬에 기름을 두르고
버섯을 노릇하게 굽는다.c",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00042_6.png,"7. 팬에 다진 청양고추와 홍고추를
볶는다.",,"8. 소스 팬에 레드와인, 발사믹 식초,
꿀을 넣고 약한 불에 반으로 졸여
서 와인 소스를 만든다.",,"9. 접시에 구워놓은 두부 스테이크
를 담고 구워놓은 송이버섯과 안
심 스테이크 순으로 올려준 뒤 와
인 소스를 뿌리고 고추를 올린다.",,,,,,,,,,,,,,
13,곤드레도우와 레몬허니 소스 피자,굽기,일품,,905,150,40,16,336,곤드레나물,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00052_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00052_1.png,"토핑
곤드레나물 30g, 피자치즈 30g(2큰술), 리코타치즈 100g, 파인애플 40g(링1/2개), 단호박 50g(8×5cm), 느타리버섯 50g(6가닥), 올리브유 약간
곤드레도우
곤드레나물 20g, 중력분 150g, 따뜻한 물 80ml(5⅓큰술)
레몬허니 소스
꿀 30g(2큰술), 레몬즙 15g(1큰술)","1. 곤드레나물은 씻어 1시간 정도 불
리고, 불린 물 그대로 뚜껑을 덮고
30분 정도 삶은 후 찬물에 행궈 물
기를 꼭 짠다.",,"2. 반죽에 넣을 곤드레나물은 다져서
프라이팬에 볶아 식힌다.(기름을
사용하지 않는다)",,"3. 밀가루에 따뜻한 물, 다진 곤드레
나물(2)을 섞어 반죽하여 실온에서
발효시킨 후 밀대로 고루 얇게 민
다.a",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00052_3.png,"4. 프라이팬에 식용유를 두르고 곤드
레도우를 펼친 후 약한 불에서 형
태가 처지지 않게 굽는다.",,5. 파인애플은 8등분으로 나눈다.,,"6. 달군 프라이팬에 올리브유를 두르
고 얇게 썬 단호박을 굽는다.b",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00052_6.png,"7. 프라이팬에 식용유를 두르고 느타
리버섯과 토핑용 곤드레나물을 함
께 볶는다.c",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00052_7.png,"8. 레몬즙과 꿀을 섞어 소스를 준비
한다.",,"9. 구운 반죽 위에 레몬허니 소스를
고루 바르고 피자치즈를 돌려가며
뿌린 후 느타리버섯, 곤드레나물,
파인애플을 얹는다.",,"10. 200도로 예열된 오븐에 피자를 넣
고 10~15분 정도 색이 나게 굽는
다.",,,,"11. 오븐에서 꺼내어 리코타치즈를 올
린다.",,,,,,,,
14,고소하고 담백한 너트국수,끓이기,일품,,505,89,22,7,240,,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00054_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00054_1.png,"콩국물
검은콩 120g(1컵), 땅콩 30g(15알), 참깨 10g(2작은술), 잣 20g(20알),
물 450ml(2¼컵) 또는 콩삶은 물 450ml(2¼컵)
국수반죽
중력분 250g, 물 75ml(5큰술), 소금 약간
고명
달걀 50g(1개), 오이 20g(1/7개), 방울토마토 30g(3개)","1. 검은콩을 깨끗이 씻어 끓인 물에
1시간 정도를 불린 다음 10분 정
도 삶아 찬물에 헹궈 체에 밭친다.",,"2. 땅콩은 껍질을 제거하고 잣은 꼭
지를 제거한다",,"3. 믹서에 삶은콩, 땅콩, 잣, 깨를 넣
고 2.5배 정도의 물을 넣어가며 갈
아준 다음 체에 걸러 콩국물을 만
든다.(이때 농도를 조절하여 물 양
을 조절하며, 콩 삶은물을 사용하
면 좋다.)",,"4. 달걀은 잠길 정도의 찬물에 넣고
12분 정도 중간 불에 삶아 완숙으
로 익힌 후 찬물에서 식힌다.",,"5. 삶은 달걀은 껍질을 깐 후 반으로
자른다.a",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00054_5.png,"6. 오이는 소금으로 문질러 씻어 돌
려 깎은 후 5cm 길이로 채를 썬다.",,"7. 밀가루에 소금을 넣고 물로 반죽
하여 한 덩어리가 되게 뭉친 후 젖
은 면보를 덮어 숙성시킨다.",,"8. 도마 위에 밀가루를 뿌리고 국수
반죽을 0.2cm 두께로 편다. 반죽
을 접은 다음 0.3cm 두께로 가늘
게 썰고 국수가닥이 뭉치지 않게
흩트려 놓는다.",,"9. 끓는 물에 국수를 넣고 뚜껑을 닫
고 끓어오르면 1/2∼1컵 정도의 찬
물을 부어 거품을 가라앉히고, 다
시 끓어오르면 한 번 정도 같은 방
법을 되풀이한 후 찬물로 헹구고
체에 건져 물기를 제거한다.b",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00054_9.png,"10. 그릇에 국수를 담고 준비된 콩국
물을 부어준 다음 고명을 국수위
에 올려준다.c",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00054_10.png,,,,,,,,,,,
15,양배추 고기말이,찌기,반찬,,435,8,36,29,205,등심,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00064_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00064_1.png,"양배추 말이
양배추 300g
양배추 소
돼지고기 등심 100g, 두부 30g(3×3×2cm), 우뭇가사리 20g, 톳 30g, 달걀흰자 25g(1개), 다진 당근 10g(2작은술), 다진 파 10g(2작은술)","1. 손질하여 물기를 뺀 우뭇가사리와
톳은 잘게 다진다.",,"2. 두부를 칼등으로 으깨어 면보에
싸서 물기를 제거한다.",,"3. 돼지고기를 곱게 다지고 면보에
싸서 핏물을 제거한다.",,"4. 그릇에 다진 돼지고기, 두부, 당근,
파, 우뭇가사리, 톳, 달걀흰자를 넣
고 골고루 섞어 치댄다.a",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00064_4.png,"5. 양배추를 깨끗이 씻어 찜기에 7~
10분 정도 찐다.",,"6. 양배추의 두꺼운 줄기 부분은 배
어내어 평평하게 한다.",,"7. 김발위에 삶은 양배추를 일정하게
깔아준다.b",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00064_7.png,"8. 양배추 소를 양배추잎 위에 지름
3cm로 올리고 김발과 양배추를
함께 잡고 김밥 말듯이 단단히 조
이며 말아준다.c",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00064_8.png,"9. 한 김 오른 찜기에 김발 그대로 넣
고 15분 정도 찐다.",,"10. 양배추 고기말이는 한 김 식힌 다
음 한입 크기로 자른다.",,,,,,,,,,,,
16,삼겹살 토마토 로메스코소스,찌기,반찬,,425,9,28,31,103,삼겹살,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00068_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00068_1.png,"삼결살롤
삼겹살 100g, 올리브유10g(2작은술), 밤콩 15g(1큰술), 완두콩 15g(1큰술), 검은콩 15g(1큰술)
단호박무스
단호박 40g(4×8cm), 양파 10g(5×3×1cm)
토마토로메스코 소스
토마토 150g(1개), 노랑 파프리카 25g(1/3개), 빨강 파프리카 25g(1/3개), 양파 25g(1/5개), 당근 10g(5×3×1cm), 마늘 15g(3쪽), 아몬드 25g(10알), 마른 홍고추 5g(1개), 올리브유 10g(2작은술), 식빵 1조각, 후추 약간","1. 단호박은 씨를 제거해 삶은 후 껍
질을 벗기고 으깬다.",,"2. 양파는 곱게 다져서 색이 투명해
질 때까지 볶는다.a",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00068_2.png,"3. 볶아 놓은 양파와 으깬 단호박을
섞어 단호박무스를 만든다.b",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00068_3.png,"4. 밤콩, 완두콩, 검은콩은 콩의 두 배
의 물로 불린 후 콩과 물을 1:2.5
로 넣고 20~25분 정도 무르게 삶
아준다.",,"5. 삼겹살은 칼등을 사용하여 두드려
얇게 펴준다.c",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00068_5.png,"6. 김발을 깔고 고기를 틈새 없이 펼
치고 그 위에 단호박무스를 올린
다.",,"7. 삶은콩을 단호박무스 위에 올려
김밥 말듯이 단단히 말아주고 실
을 돌려가며 묶는다.",,"8. 달궈진 프라이팬에 올리브유를 두
르고 삼겹살을 돌려가며 겉을 익
힌다.",,"9. 김이 오른 찜기에 겉은 익힌 삼겹
살 롤을 20~30분 정도 찌고, 고
기가 다 익으면 한입 크기로 썬다.",,"10. 토마토는 끓는 물에 데친 후 껍질
을 벗기고, 아몬드는 물에 불려 껍
질을 제거한다.",,,,"11. 파프리카는 불에 겉면을 태운 뒤
봉지에 담았다가 습기가 차면 껍
질을 벗긴다.",,"13. 마른 홍고추와 올리브유, 손질한
위의 재료들을 모두 믹서에 넣고
갈아준다.",,"14. 식빵은 잘게 찢어 준비한 다음 소
스의 농도를 조절하며 넣는다.",,"15. 접시에 로메스코소스를 담고 삼겹
살롤을 올린다.",,
17,마고구마 샐러드,굽기,반찬,,465,39,26,23,168,참치캔,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00080_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00080_1.png,"마고구마참치
캔 참치 150g(1캔), 호박고구마 100g(1개), 방울토마토 100g(10개), 마 50g(1/3개), 올리브유 30g(2큰술), 무순 15g
매실 드레싱
매실액 50g(3⅓큰술), 올리브유 10g(2작은술)","1. 매실액과 올리브유를 섞어 드레싱
을 만든다.",,"2. 무순은 찬물에 담가 싱싱하게 하
여 물기를 뺀다.",,"3. 방울토마토는 꼭지를 떼고 0.5cm
두께로 썰어놓는다.a",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00080_3.png,"4. 호박고구마와 마는 손질하여 깨끗
하게 씻고 껍질을 벗겨 0.5cm 두
께로 잘라 물에 녹말성분을 헹궈
주고 물기를 제거한다.",,"5. 달군 프라이팬에 올리브유를 두르
고 중간 불로 마를 노릇하게 구운
다음 호박고구마도 노릇하게 굽는
다.b",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00080_5.png,6. 캔에 들어 있는 참치 기름은 뺀다.,,"7. 매실 드레싱은 한 스푼 정도 남기
고 참치에 넣어 섞는다.",,"8. 접시에 고구마와 마, 방울토마토를 펴서 담고 그 위에 참치를 얹은 뒤남은 매실 드레싱을 한 번 더 뿌린 후 무순을 곁들인다.c",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00080_8.png,,,,,,,,,,,,,,,
18,유자꿀드레싱을 곁들인 곤드레 단호박 크로켓 샐러드,튀기기,반찬,,455,37,18,26,311,단호박,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00088_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00088_1.png,"저염리코타치즈
저지방우유 200ml(1컵), 생크림 30g(2큰술), 레몬즙 15g(1큰술)
곤드레단호박크로켓 샐러드
곤드레나물 40g, 단호박 70g(8ⅹ7cm), 달걀 50g(1개), 빵가루 30g(2큰
술), 꿀 15g(1큰술)
곁들임
잎채소 30g
유자꿀 드레싱
유자청 45g(3큰술), 꿀 15g(1큰술), 식초 40ml(2½큰술), 물 30ml(2큰술)","1. 냄비에 저지방우유와 생크림, 레몬즙을 넣고 약한 불에서 끓여준다.",,2. 물과 지방이 분리되어 덩어리가 몽글몽글해지면 불을 끄고 체에유청을 걸러준다.,,3. 걸러진 치즈를 면보로 물기를 꼭 짠 후 냉장고에 넣어 차게 둔다.,,"4. 유자청, 꿀, 식초, 물을 섞어 드레싱을 만든다.",,5. 잎채소는 씻어서 찬물에 담갔다가 물기를 빼고 한입 크기로 자른다.,,6. 곤드레나물은 씻어서 냄비에 넣고 1시간 정도 불린뒤 불린 물 그대로 뚜껑을 덮고 30분 정도 삶은 후 헹궈 물기를 꼭 짜고 잘게 썬다.,,7. 단호박은 껍질과 씨를 제거하고 익힌 후 으깬다.a,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00088_7.png,"8. 준비한 단호박, 곤드레나물, 꿀을 모두 섞어 크로켓 반죽을 만든 후 숟가락 2개로 타원형 모양의 형태를 만든다.b",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00088_8.png,9. 달걀을 풀어 크로켓 반죽에 달걀 물을 입히고 빵가루를 묻힌다.,,10. 180~200도의 기름에 크로켓을 돌려가며 노릇하게 튀기고 기름을 빼준다.c,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00088_10.png,,,11. 튀긴 크로켓과 채소를 접시에 담은 다음 리코타치즈를 위에 뿌리 고 유자꿀 드레싱을 곁들인다.,,,,,,,,
19,두부 크림 브릴레,찌기,일품,,555,22,22,42,113,,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00099_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00099_1.png,"두부 크림 브릴레
두부 30g(3×2×1cm), 생크림 100g(1/2컵), 우유 100ml(1/2컵), 달걀 40g(노른자 2개)
캐러멜시럽
설탕 20g(2큰술), 물 20ml(1⅓큰술)",1. 두부는 물기를 빼고 사방 1cm 크기로 썬다.,,2. 달걀은 노른자만 분리하여 노른자를 거품기로 풀어 준비한다.,,3. 소스 팬에 생크림과 우유를 1:1 비율로 섞어 끓지 않게 60~65도로 데운다.a,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00099_3.png,4. 달걀노른자에 따뜻한 크림(3)을 조금씩 부어 주면서 잘 섞는다.b,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00099_4.png,5. 중탕용기에 두부와 준비해 놓은 (4)를 섞는다.,,6. 냄비에 1/4정도의 물을 부어 끓이 고 (5)를 넣고 뚜껑을 덮은 후 중간 불로 20분 정도 익혀준다.c,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00099_6.png,7. 중탕용기를 흔들어 보아 가운데 부분이 흔들리지 않으면 그 위에 설탕을 뿌리고 조리용 토치로 설탕을 캐러멜색이 나도록 녹인다.,,8. 토치가 없으면 소스 팬에 설탕과 물을 넣고 중간불로 캐러멜색이 진하게 나기 전까지 끓인다.,,,,,,,,,,,,,,,,
20,레몬들깨 소스를 품은 떡꼬치,굽기,후식,,735,100,12,32,573,,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00100_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00100_1.png,"떡꼬치
쌀떡 90g, 호두 10g(1알), 잣 5g(5알), 식용유 30g(2큰술), 꼬치용 꼬치 6개
레몬 들깨 소스
들깨가루 45g(3큰술), 두유 45g(3큰술), 꿀 15g(1큰술), 물 15ml(1큰술), 참기름 7g(1⅓작은술), 레몬즙 7g(1⅓작은술), 검은깨 5g(1작은술)","1. 들깨가루, 검은깨, 두유, 레몬즙, 꿀, 물, 참기름을 섞어 레몬들깨 소스를 만든다.a",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00100_1.png,2. 떡은 튀기다가 떡이 터지면서 기름이 튈 수 있으므로 팬에 기름을 두르듯이 넣고 160도 정도에서 노릇노릇하게 굽는다.b (더 바삭하게 튀기려면 떡을 여러 군데에 꼬챙이로 찌르거나 칼집을 넣어 튀기면 안전하게 튀길 수 있다.),http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00100_2.png,3. 꼭지를 뗀 잣과 호두는 굵게 다진다.c,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00100_3.png,"4. 떡은 꼬치에 꽂아 접시에 담고 레몬 들깨소스를 바르고 잣, 호두를 고명으로 뿌려준다.",,,,,,,,,,,,,,,,,,,,,,,,
21,홍초시럽을 곁들인 삼색매작과와 수정과겔,튀기기,후식,,580,86,10,22,89,,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00101_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00101_1.png,"삼색매작과
밀가루 100g(1/2컵), 빨강 파프리카 40g(1/3개), 노랑 파프리카 40g(1/3개), 청 파프리카 40g(1/3개), 식용유 300g(1½컵)
홍초 시럽
홍초 75g(5큰술), 설탕 75g(5큰술)
수정과겔
대추 10개, 계피 20g(10cm), 생강 20g(3×2cm), 물 400ml(2컵), 황설탕 10g(2작은술), 알긴산 5g(1작은술), 염화칼슘 5g(1작은술)",1. 홍초와 설탕을 중간 불에서 서서히 끓여 홍초 시럽을 만든다.,,"2. 빨강 파프리카, 노랑 파프리카, 청파프리카를 각각 갈아 면보에 짜서 삼색 파프리카즙을 낸다.",,"3. 밀가루를 체에 친 다음 4등분으로 나눈 후 밀가루, 3종류의 파프리카 즙을 이용해 총 4종류의 반죽을 만들고 밀봉하여 30분 정도 숙성 시켜 준비한다.a",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00101_3.png,"4. 반죽은 밀대로 0.2cm 두께로 밀어 칼로 5×2cm 길이로 잘라 중심에 칼집을 세군데(川 내천자) 넣은 후 칼집 가운데 부분으로 한쪽 끝을 뒤집어 모양을 잡는다.b
(두가지 반죽색을 겹쳐 하나로 만들어도 좋아요.)",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00101_4.png,5. 튀김팬에 식용유를 150도로 하여 바삭하게 튀긴다.c,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00101_5.png,6. 튀긴 매작과를 홍초 시럽(1)에 버무려 준다.,,7. 생강은 껍질을 벗기고 물기를 제거한 후 얇게 저민다.,,"8. 냄비에 생강과 물 2컵을 넣고 약한불에서 30분 정도 정도 끓이다가 생강을 건진 후 준비한 계피, 대추를 넣고 30분 정도 더 끓인 후 고 운체에 거른다.",,"9. 수정과 물(8)에 황설탕, 알긴산을 넣고 잘 녹도록 다시 끓이면 걸쭉 해진다.(수정과겔)",,10. 냄비에 물 500ml를 준비한 후 염화칼슘을 풀어 수용액을 만든다. 염화칼슘수용액에 수정과겔(9)을 스포이드나 숟가락으로 떨어 뜨려넣고 모양을 잡아준다.,,,,11. 접시에 매작과와 수정과겔을 담고 홍초 시럽을 뿌린다.,,,,,,,,
22,적양배추 순두부 푸딩,끓이기,후식,,500,88,12,11,192,라즈베리,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00106_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00106_1.png,"순두부 푸딩
순두부 50g(1/6봉지), 우유 75g(5큰술), 생크림 25g(1⅔큰술), 꿀 35g(2⅓큰술), 판젤라틴 2장, 바닐라에센스 약간
적양배추 푸딩
적양배추 100g(10×5cm 8장), 꿀 35g(2⅓ 큰술), 판젤라틴 2장
라즈베리 소스
라즈베리 8g(1큰술), 설탕 50g(5큰술), 물 100ml(1/2컵)
곁들임
애플민트 약간",1. 판젤라틴을 찬물에 넣어 부드러워지게 불려 물에서 건진다.,,2. 불린 젤라틴을 중탕으로 액체 상태로 만든다.,,3. 설탕과 물을 약한 불에서 끓이다가 라즈베리를 넣고 5분간 졸인다.a,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00106_3.png,"4. 순두부, 우유, 생크림, 바닐라에센스, 꿀을 섞어 블랜더를 사용하여 갈아준다.b",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00106_4.png,5. 녹인 젤라틴(2)의 반을 갈아놓은 재료(4)에 넣어 잘 섞는다.,,6. 적양배추는 채를 썰어 물을 자작자작하게 붓고 10분 정도 양배추가 부들부들하게 삶는다.,,7. 삶은 적양배추를 체에 건져서 양배추즙을 낸다.c,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00106_7.png,8. 적양배추 즙에 꿀을 넣어 섞은 후 남겨놓은 젤라틴(2)의 반을 잘 섞는다.,,9. 사각 몰드나 사각 통에 순두부혼합물(5)과 적양배추혼합물(8)을 각각 부어 냉장고에 넣어 굳힌다.,,10. 푸딩을 꺼내어 접시에 담은 후 라즈베리 소스를 뿌리고 민트로 장식한다.,,,,,,,,,,,,
23,가지볶음밥,볶기,밥,,644.9,20.15,3.33,1.14,505.1,,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00215_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00215_1.png,"재료 단호박(100g), 양파(30g), 석박지(35g), 파프리카(40g), 가지(90g)
두부(50g), 밥(180g), 세발나물(10g)
양념 다진 마늘(5g), 저염된장(12g), 후춧가루(0.3g), 들기름(4g)",1. 단호박은 삶아 으깬다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00215_1.png,"2. 양파, 석박지, 파프리카, 가지는 깍둑
썰고, 두부는 으깬다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00215_2.png,"3. 팬에 다진 마늘, 양파, 석박지를 넣어
볶다가 두부를 넣고 수분이 없어질
때까지 볶다가 가지, 파프리카도
넣어 볶는다",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00215_3.png,"4. 밥과 저염된장, 후춧가루를 넣고
볶다가 들기름을 넣어 한 번 더
볶는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00215_4.png,"5. 그릇에 담고 으깬 단호박과
세발나물을 곁들여 마무리한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00215_5.png,,,,,,,,,,,,,,,,,,,,,
24,닭고기볶음밥,볶기,밥,,622.5,30.8,4.73,3.92,121,,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00216_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00216_1.png,"재료 쌀(80g), 완두콩(10g), 닭고기(100g), 대추(10g), 수삼(20g)
양파(20g), 당근(10g)
양념 강황가루(3g), 맛술(15g)","1. 쌀은 30분 정도 불린 뒤 동량의 물에 강황가루를 풀어 완두콩과 함께
넣어 밥을 짓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00216_1.png,"2. 닭고기를 깨끗이 씻은 후 끓는 물에
살짝 데쳐 기름기를 제거한 뒤 작게
썰어 대추, 수삼과 함께 맛술에 재워
잡냄새를 없앤다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00216_2.png,3. 양파와 당근은 작게 깍둑 썬다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00216_3.png,"4. 팬에 기름을 두른 후 재워둔
닭고기와 당근, 양파를 볶는다",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00216_4.png,"5. 강황밥을 넣고 같이 볶아
마무리한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00216_5.png,,,,,,,,,,,,,,,,,,,,,
25,미역볶음밥,볶기,밥,,515.2,25.5,5.85,5.43,488.5,,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00217_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00217_1.png,"재료 쌀(80g), 완두콩(10g), 닭고기(100g), 대추(10g), 수삼(20g)
양파(20g), 당근(10g)
양념 강황가루(3g), 맛술(15g)","1. 쌀과 다시마를 넣고 쌀과 동량의
물을 부어 밥을 고슬고슬하게
짓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00217_1.png,"2. 양파는 굵게 다지고, 쪽파와 고추는
송송 썰고, 오징어와 주꾸미는 먹기
좋은 크기로 썬다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00217_2.png,"3. 달군 팬에 들기름을 두르고 다진
마늘을 볶아 향을 낸다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00217_3.png,"4. 미역을 넣고 볶다가 손질해둔
오징어, 주꾸미, 새우살, 양파를 넣어
볶는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00217_4.png,"5. 밥을 넣고 소금을 넣어 볶다가
들깻가루를 넣어 볶는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00217_5.png,"6. 송송 썬 쪽파와 청양고추, 붉은
고추를 넣어 조금 더 볶아
마무리한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00217_6.png,,,,,,,,,,,,,,,,,,,
